,team,from,to,elo
614172,Blackburn,2019-05-01,2019-05-01,1456.8560791
614173,Blackburn,2019-05-02,2019-05-02,1452.90332031
614174,Blackburn,2019-05-03,2019-05-05,1456.17944336
614175,Blackburn,2019-05-06,2019-05-07,1456.37658691
614176,Blackburn,2019-05-08,2019-05-08,1464.20996094
614177,Blackburn,2019-05-09,2019-05-09,1469.30029297
614178,Blackburn,2019-05-10,2019-07-25,1470.2019043
614179,Blackburn,2019-07-26,2019-08-01,1470.21325684
614180,Blackburn,2019-08-02,2019-08-03,1470.22045898
614181,Blackburn,2019-08-04,2019-08-08,1459.14697266
614182,Blackburn,2019-08-09,2019-08-10,1459.31799316
614183,Blackburn,2019-08-11,2019-08-15,1454.00915527
614184,Blackburn,2019-08-16,2019-08-17,1454.11193848
614185,Blackburn,2019-08-18,2019-08-20,1462.74523926
614186,Blackburn,2019-08-21,2019-08-22,1473.67407227
614187,Blackburn,2019-08-23,2019-08-24,1476.64233398
614188,Blackburn,2019-08-25,2019-08-29,1477.99389648
614189,Blackburn,2019-08-30,2019-08-31,1479.18151855
614190,Blackburn,2019-09-01,2019-09-14,1475.65429688
614191,Blackburn,2019-09-15,2019-09-17,1484.98059082
614192,Blackburn,2019-09-18,2019-09-18,1475.49194336
614193,Blackburn,2019-09-19,2019-09-19,1476.73205566
614194,Blackburn,2019-09-20,2019-09-21,1476.9666748
614195,Blackburn,2019-09-22,2019-09-28,1485.92150879
614196,Blackburn,2019-09-29,2019-10-01,1474.50744629
614197,Blackburn,2019-10-02,2019-10-02,1469.16772461
614198,Blackburn,2019-10-03,2019-10-03,1471.48254395
614199,Blackburn,2019-10-04,2019-10-05,1473.26818848
614200,Blackburn,2019-10-06,2019-10-19,1463.51428223
614201,Blackburn,2019-10-20,2019-10-22,1462.20251465
614202,Blackburn,2019-10-23,2019-10-23,1459.60510254
614203,Blackburn,2019-10-24,2019-10-24,1463.65795898
614204,Blackburn,2019-10-25,2019-10-26,1465.60095215
614205,Blackburn,2019-10-27,2019-11-02,1461.11071777
614206,Blackburn,2019-11-03,2019-11-05,1469.94702148
614207,Blackburn,2019-11-06,2019-11-06,1469.25378418
614208,Blackburn,2019-11-07,2019-11-07,1468.8392334
614209,Blackburn,2019-11-08,2019-11-09,1469.7668457
614210,Blackburn,2019-11-10,2019-11-23,1465.89758301
614211,Blackburn,2019-11-24,2019-11-26,1470.38171387
614212,Blackburn,2019-11-27,2019-11-27,1469.32946777
614213,Blackburn,2019-11-28,2019-11-28,1475.63623047
614214,Blackburn,2019-11-29,2019-11-30,1466.55932617
614215,Blackburn,2019-12-01,2019-12-07,1476.08337402
614216,Blackburn,2019-12-08,2019-12-10,1483.75097656
614217,Blackburn,2019-12-11,2019-12-11,1485.94287109
614218,Blackburn,2019-12-12,2019-12-12,1488.56848145
614219,Blackburn,2019-12-13,2019-12-14,1490.68859863
614220,Blackburn,2019-12-15,2019-12-23,1506.32116699
614221,Blackburn,2019-12-24,2019-12-26,1502.17529297
614222,Blackburn,2019-12-27,2019-12-29,1499.52050781
614223,Blackburn,2019-12-30,2020-01-01,1492.45336914
614224,Blackburn,2020-01-02,2020-01-11,1486.86706543
614225,Blackburn,2020-01-12,2020-01-18,1485.80102539
614226,Blackburn,2020-01-19,2020-01-28,1511.11828613
614227,Blackburn,2020-01-29,2020-02-01,1516.58642578
614228,Blackburn,2020-02-02,2020-02-08,1518.18115234
614229,Blackburn,2020-02-09,2020-02-11,1510.53466797
614230,Blackburn,2020-02-12,2020-02-15,1520.95996094
614231,Blackburn,2020-02-16,2020-02-18,1531.11950684
614232,Blackburn,2020-02-19,2020-02-19,1528.78259277
614233,Blackburn,2020-02-20,2020-02-20,1525.98669434
614234,Blackburn,2020-02-21,2020-02-22,1531.73242188
614235,Blackburn,2020-02-23,2020-02-25,1534.77880859
614236,Blackburn,2020-02-26,2020-02-26,1531.87597656
614237,Blackburn,2020-02-27,2020-02-27,1530.86291504
614238,Blackburn,2020-02-28,2020-02-29,1529.27380371
614239,Blackburn,2020-03-01,2020-03-08,1527.43469238
614240,Blackburn,2020-03-09,2020-03-10,1515.43786621
614241,Blackburn,2020-03-11,2020-03-11,1511.80822754
614242,Blackburn,2020-03-12,2020-03-12,1504.79968262
614243,Blackburn,2020-03-13,2020-06-20,1509.13000488
614244,Blackburn,2020-06-21,2020-06-27,1518.18774414
614245,Blackburn,2020-06-28,2020-06-30,1506.83825684
614246,Blackburn,2020-07-01,2020-07-04,1493.87036133
614247,Blackburn,2020-07-05,2020-07-07,1484.23266602
614248,Blackburn,2020-07-08,2020-07-11,1495.65332031
614249,Blackburn,2020-07-12,2020-07-14,1498.04528809
614250,Blackburn,2020-07-15,2020-07-18,1491.15625
614251,Blackburn,2020-07-19,2020-07-22,1497.8659668
614252,Blackburn,2020-07-23,2020-08-05,1489.03137207
614253,Blackburn,2020-08-06,2020-08-06,1488.04162598
614254,Blackburn,2020-08-07,2020-08-07,1490.41906738
614255,Blackburn,2020-08-08,2020-08-08,1491.65405273
614256,Blackburn,2020-08-09,2020-08-10,1491.2902832
614257,Blackburn,2020-08-11,2020-08-11,1491.95666504
614258,Blackburn,2020-08-12,2020-08-15,1489.64453125
614259,Blackburn,2020-08-16,2020-08-16,1482.92712402
614260,Blackburn,2020-08-17,2020-09-12,1479.99719238
614261,Blackburn,2020-09-13,2020-09-17,1476.49975586
614262,Blackburn,2020-09-18,2020-09-19,1476.87011719
614263,Blackburn,2020-09-20,2020-09-24,1485.9206543
614264,Blackburn,2020-09-25,2020-09-26,1486.2565918
614265,Blackburn,2020-09-27,2020-10-01,1504.13781738
614266,Blackburn,2020-10-02,2020-10-03,1504.94714355
614267,Blackburn,2020-10-04,2020-10-17,1505.00354004
614268,Blackburn,2020-10-18,2020-10-20,1494.79870605
614269,Blackburn,2020-10-21,2020-10-21,1498.48779297
614270,Blackburn,2020-10-22,2020-10-22,1495.48742676
614271,Blackburn,2020-10-23,2020-10-24,1499.69018555
614272,Blackburn,2020-10-25,2020-10-27,1510.51574707
614273,Blackburn,2020-10-28,2020-10-28,1501.01818848
614274,Blackburn,2020-10-29,2020-10-29,1508.32006836
614275,Blackburn,2020-10-30,2020-10-31,1505.45654297
614276,Blackburn,2020-11-01,2020-11-03,1497.18188477
614277,Blackburn,2020-11-04,2020-11-04,1501.54296875
614278,Blackburn,2020-11-05,2020-11-05,1498.41503906
614279,Blackburn,2020-11-06,2020-11-07,1502.26818848
614280,Blackburn,2020-11-08,2020-11-21,1511.33752441
614281,Blackburn,2020-11-22,2020-11-24,1510.46801758
614282,Blackburn,2020-11-25,2020-11-25,1527.7532959
614283,Blackburn,2020-11-26,2020-11-26,1522.55114746
614284,Blackburn,2020-11-27,2020-11-28,1524.00061035
614285,Blackburn,2020-11-29,2020-12-01,1529.96325684
614286,Blackburn,2020-12-02,2020-12-02,1529.5411377
614287,Blackburn,2020-12-03,2020-12-03,1538.16442871
614288,Blackburn,2020-12-04,2020-12-05,1533.67370605
614289,Blackburn,2020-12-06,2020-12-08,1536.60900879
614290,Blackburn,2020-12-09,2020-12-09,1532.04699707
614291,Blackburn,2020-12-10,2020-12-10,1522.62011719
614292,Blackburn,2020-12-11,2020-12-12,1524.43481445
614293,Blackburn,2020-12-13,2020-12-16,1516.94384766
614294,Blackburn,2020-12-17,2020-12-19,1520.99182129
614295,Blackburn,2020-12-20,2020-12-26,1514.0456543
614296,Blackburn,2020-12-27,2020-12-29,1510.47180176
614297,Blackburn,2020-12-30,2021-01-02,1502.45141602
614298,Blackburn,2021-01-03,2021-01-16,1511.82800293
614299,Blackburn,2021-01-17,2021-01-24,1511.0715332
614300,Blackburn,2021-01-25,2021-01-30,1520.21862793
614301,Blackburn,2021-01-31,2021-02-06,1525.90795898
614302,Blackburn,2021-02-07,2021-02-12,1516.8494873
614303,Blackburn,2021-02-13,2021-02-16,1506.93640137
614304,Blackburn,2021-02-17,2021-02-17,1510.58874512
614305,Blackburn,2021-02-18,2021-02-18,1502.53430176
614306,Blackburn,2021-02-19,2021-02-20,1506.82910156
614307,Blackburn,2021-02-21,2021-02-23,1498.7869873
614308,Blackburn,2021-02-24,2021-02-24,1501.50976562
614309,Blackburn,2021-02-25,2021-02-25,1497.80102539
614310,Blackburn,2021-02-26,2021-02-27,1492.30529785
614311,Blackburn,2021-02-28,2021-03-02,1489.39746094
614312,Blackburn,2021-03-03,2021-03-06,1482.75927734
614313,Blackburn,2021-03-07,2021-03-09,1496.66687012
614314,Blackburn,2021-03-10,2021-03-10,1498.66918945
614315,Blackburn,2021-03-11,2021-03-11,1501.05700684
614316,Blackburn,2021-03-12,2021-03-12,1504.44750977
614317,Blackburn,2021-03-13,2021-03-16,1498.81787109
614318,Blackburn,2021-03-17,2021-03-17,1498.97021484
614319,Blackburn,2021-03-18,2021-03-18,1501.42407227
614320,Blackburn,2021-03-19,2021-03-20,1495.70117188
614321,Blackburn,2021-03-21,2021-04-02,1500.50939941
614322,Blackburn,2021-04-03,2021-04-05,1489.22460938
614323,Blackburn,2021-04-06,2021-04-06,1481.19238281
614324,Blackburn,2021-04-07,2021-04-07,1478.09765625
614325,Blackburn,2021-04-08,2021-04-08,1481.35339355
614326,Blackburn,2021-04-09,2021-04-10,1481.65380859
614327,Blackburn,2021-04-11,2021-04-13,1484.29614258
614328,Blackburn,2021-04-14,2021-04-14,1483.38110352
614329,Blackburn,2021-04-15,2021-04-15,1483.22766113
614330,Blackburn,2021-04-16,2021-04-16,1488.79370117
614331,Blackburn,2021-04-17,2021-04-20,1495.8560791
614332,Blackburn,2021-04-21,2021-04-24,1486.65783691
614333,Blackburn,2021-04-25,2021-04-27,1498.36010742
614334,Blackburn,2021-04-28,2021-04-28,1499.10620117
614335,Blackburn,2021-04-29,2021-04-29,1500.44677734
614336,Blackburn,2021-04-30,2021-05-01,1500.72485352
614337,Blackburn,2021-05-02,2021-05-04,1498.45007324
614338,Blackburn,2021-05-05,2021-05-05,1499.62084961
614339,Blackburn,2021-05-06,2021-05-06,1504.39233398
614340,Blackburn,2021-05-07,2021-05-08,1501.85791016
614341,Blackburn,2021-05-09,2021-05-26,1512.53015137
614342,Blackburn,2021-05-27,2021-08-07,1511.59265137
614343,Blackburn,2021-08-08,2021-08-14,1520.69299316
614344,Blackburn,2021-08-15,2021-08-18,1520.88171387
614345,Blackburn,2021-08-19,2021-08-19,1528.51196289
614346,Blackburn,2021-08-20,2021-08-21,1527.55810547
614347,Blackburn,2021-08-22,2021-08-26,1521.95812988
614348,Blackburn,2021-08-27,2021-08-28,1523.22583008
614349,Blackburn,2021-08-29,2021-09-11,1523.08288574
614350,Blackburn,2021-09-12,2021-09-14,1521.20715332
614351,Blackburn,2021-09-15,2021-09-15,1525.5534668
614352,Blackburn,2021-09-16,2021-09-16,1527.85205078
614353,Blackburn,2021-09-17,2021-09-18,1528.44360352
614354,Blackburn,2021-09-19,2021-09-25,1529.29467773
614355,Blackburn,2021-09-26,2021-09-28,1545.57202148
614356,Blackburn,2021-09-29,2021-09-29,1536.13232422
614357,Blackburn,2021-09-30,2021-09-30,1534.44152832
614358,Blackburn,2021-10-01,2021-10-02,1531.26306152
614359,Blackburn,2021-10-03,2021-10-16,1521.82128906
614360,Blackburn,2021-10-17,2021-10-19,1520.50073242
614361,Blackburn,2021-10-20,2021-10-20,1517.68115234
614362,Blackburn,2021-10-21,2021-10-21,1520.68334961
614363,Blackburn,2021-10-22,2021-10-23,1517.33361816
614364,Blackburn,2021-10-24,2021-10-30,1526.97839355
614365,Blackburn,2021-10-31,2021-11-02,1534.25378418
614366,Blackburn,2021-11-03,2021-11-03,1534.55224609
614367,Blackburn,2021-11-04,2021-11-04,1521.88354492
614368,Blackburn,2021-11-05,2021-11-06,1518.27612305
614369,Blackburn,2021-11-07,2021-11-20,1530.14135742
614370,Blackburn,2021-11-21,2021-11-23,1527.8717041
614371,Blackburn,2021-11-24,2021-11-24,1533.51135254
614372,Blackburn,2021-11-25,2021-11-25,1544.66357422
614373,Blackburn,2021-11-26,2021-11-27,1541.04748535
614374,Blackburn,2021-11-28,2021-12-04,1549.63684082
614375,Blackburn,2021-12-05,2021-12-07,1555.61047363
614376,Blackburn,2021-12-08,2021-12-08,1553.27026367
614377,Blackburn,2021-12-09,2021-12-09,1549.3795166
614378,Blackburn,2021-12-10,2021-12-11,1543.22729492
614379,Blackburn,2021-12-12,2021-12-18,1558.98486328
614380,Blackburn,2021-12-19,2021-12-29,1567.6796875
614381,Blackburn,2021-12-30,2022-01-02,1571.52819824
614382,Blackburn,2022-01-03,2022-01-15,1568.19824219
614383,Blackburn,2022-01-16,2022-01-19,1574.77490234
614384,Blackburn,2022-01-20,2022-01-24,1559.02612305
614385,Blackburn,2022-01-25,2022-01-29,1565.29284668
614386,Blackburn,2022-01-30,2022-02-05,1564.88574219
614387,Blackburn,2022-02-06,2022-02-09,1556.0357666
614388,Blackburn,2022-02-10,2022-02-14,1541.83654785
614389,Blackburn,2022-02-15,2022-02-15,1543.2244873
614390,Blackburn,2022-02-16,2022-02-16,1544.19213867
614391,Blackburn,2022-02-17,2022-02-17,1546.21984863
614392,Blackburn,2022-02-18,2022-02-22,1546.65478516
614393,Blackburn,2022-02-23,2022-02-23,1547.69006348
614394,Blackburn,2022-02-24,2022-02-24,1542.43640137
614395,Blackburn,2022-02-25,2022-02-26,1542.78125
614396,Blackburn,2022-02-27,2022-03-05,1549.73999023
614397,Blackburn,2022-03-06,2022-03-08,1543.85473633
614398,Blackburn,2022-03-09,2022-03-09,1541.8515625
614399,Blackburn,2022-03-10,2022-03-10,1542.14819336
614400,Blackburn,2022-03-11,2022-03-12,1543.05383301
614401,Blackburn,2022-03-13,2022-03-15,1530.8737793
614402,Blackburn,2022-03-16,2022-03-16,1534.44934082
614403,Blackburn,2022-03-17,2022-03-17,1535.25805664
614404,Blackburn,2022-03-18,2022-03-19,1540.18591309
614405,Blackburn,2022-03-20,2022-04-02,1530.2421875
614406,Blackburn,2022-04-03,2022-04-05,1530.2947998
614407,Blackburn,2022-04-06,2022-04-06,1531.43603516
614408,Blackburn,2022-04-07,2022-04-07,1528.09851074
614409,Blackburn,2022-04-08,2022-04-09,1526.52441406
614410,Blackburn,2022-04-10,2022-04-12,1523.81860352
614411,Blackburn,2022-04-13,2022-04-13,1524.33605957
614412,Blackburn,2022-04-14,2022-04-14,1525.34533691
614413,Blackburn,2022-04-15,2022-04-15,1533.29614258
614414,Blackburn,2022-04-16,2022-04-18,1521.98608398
614415,Blackburn,2022-04-19,2022-04-25,1512.30151367
614416,Blackburn,2022-04-26,2022-04-26,1528.73291016
614417,Blackburn,2022-04-27,2022-04-27,1529.58886719
614418,Blackburn,2022-04-28,2022-04-28,1530.34606934
614419,Blackburn,2022-04-29,2022-04-30,1526.99401855
614420,Blackburn,2022-05-01,2022-05-03,1515.2947998
614421,Blackburn,2022-05-04,2022-05-04,1515.89697266
614422,Blackburn,2022-05-05,2022-05-05,1511.11340332
614423,Blackburn,2022-05-06,2022-05-07,1505.34887695
614424,Blackburn,2022-05-08,2022-05-28,1512.14404297
614425,Blackburn,2022-05-29,2022-07-30,1509.0859375
614426,Blackburn,2022-07-31,2022-08-06,1515.48950195
614427,Blackburn,2022-08-07,2022-08-14,1531.11169434
614428,Blackburn,2022-08-15,2022-08-17,1537.80554199
614429,Blackburn,2022-08-18,2022-08-18,1520.32885742
614430,Blackburn,2022-08-19,2022-08-20,1520.60375977
614431,Blackburn,2022-08-21,2022-08-25,1512.07470703
614432,Blackburn,2022-08-26,2022-08-27,1512.54748535
614433,Blackburn,2022-08-28,2022-08-31,1502.09460449
614434,Blackburn,2022-09-01,2022-09-03,1510.60668945
614435,Blackburn,2022-09-04,2022-09-06,1499.99072266
614436,Blackburn,2022-09-07,2022-09-07,1498.85021973
614437,Blackburn,2022-09-08,2022-09-08,1494.22302246
614438,Blackburn,2022-09-09,2022-09-13,1492.04614258
614439,Blackburn,2022-09-14,2022-09-14,1501.86694336
614440,Blackburn,2022-09-15,2022-09-15,1501.14648438
614441,Blackburn,2022-09-16,2022-09-17,1503.31811523
614442,Blackburn,2022-09-18,2022-10-01,1493.91418457
614443,Blackburn,2022-10-02,2022-10-04,1500.9050293
614444,Blackburn,2022-10-05,2022-10-05,1492.9822998
614445,Blackburn,2022-10-06,2022-10-06,1496.53747559
614446,Blackburn,2022-10-07,2022-10-08,1499.32202148
614447,Blackburn,2022-10-09,2022-10-11,1508.59484863
614448,Blackburn,2022-10-12,2022-10-12,1501.2130127
614449,Blackburn,2022-10-13,2022-10-13,1504.39160156
614450,Blackburn,2022-10-14,2022-10-15,1506.11645508
614451,Blackburn,2022-10-16,2022-10-18,1515.31774902
614452,Blackburn,2022-10-19,2022-10-20,1522.91064453
614453,Blackburn,2022-10-21,2022-10-22,1523.78137207
614454,Blackburn,2022-10-23,2022-10-25,1528.92675781
614455,Blackburn,2022-10-26,2022-10-26,1529.21826172
614456,Blackburn,2022-10-27,2022-10-27,1530.64978027
614457,Blackburn,2022-10-28,2022-10-29,1526.93444824
614458,Blackburn,2022-10-30,2022-11-01,1534.29272461
614459,Blackburn,2022-11-02,2022-11-02,1530.33752441
614460,Blackburn,2022-11-03,2022-11-03,1531.5760498
614461,Blackburn,2022-11-04,2022-11-05,1534.98498535
614462,Blackburn,2022-11-06,2022-11-13,1540.71740723
614463,Blackburn,2022-11-14,2022-12-10,1534.1784668
614464,Blackburn,2022-12-11,2022-12-17,1517.12060547
614465,Blackburn,2022-12-18,2022-12-26,1532.5703125
614466,Blackburn,2022-12-27,2022-12-29,1524.30041504
614467,Blackburn,2022-12-30,2023-01-01,1515.49206543
614468,Blackburn,2023-01-02,2023-01-14,1521.35095215
614469,Blackburn,2023-01-15,2023-01-21,1501.4317627
614470,Blackburn,2023-01-22,2023-02-06,1501.66027832
614471,Blackburn,2023-02-07,2023-02-11,1497.33911133
614472,Blackburn,2023-02-12,2023-02-14,1500.04309082
614473,Blackburn,2023-02-15,2023-02-15,1498.70202637
614474,Blackburn,2023-02-16,2023-02-16,1500.13500977
614475,Blackburn,2023-02-17,2023-02-18,1500.75927734
614476,Blackburn,2023-02-19,2023-02-21,1508.03320312
614477,Blackburn,2023-02-22,2023-02-22,1508.72570801
614478,Blackburn,2023-02-23,2023-02-23,1508.79125977
614479,Blackburn,2023-02-24,2023-02-25,1511.72241211
614480,Blackburn,2023-02-26,2023-03-04,1522.66967773
614481,Blackburn,2023-03-05,2023-03-07,1532.22973633
614482,Blackburn,2023-03-08,2023-03-08,1536.66943359
614483,Blackburn,2023-03-09,2023-03-09,1534.23730469
614484,Blackburn,2023-03-10,2023-03-10,1537.24438477
614485,Blackburn,2023-03-11,2023-03-14,1529.9420166
614486,Blackburn,2023-03-15,2023-03-15,1532.82727051
614487,Blackburn,2023-03-16,2023-03-16,1535.5357666
614488,Blackburn,2023-03-17,2023-04-01,1537.47033691
614489,Blackburn,2023-04-02,2023-04-07,1528.38146973
614490,Blackburn,2023-04-08,2023-04-10,1515.95983887
614491,Blackburn,2023-04-11,2023-04-11,1516.64477539
614492,Blackburn,2023-04-12,2023-04-12,1519.38867188
614493,Blackburn,2023-04-13,2023-04-13,1517.52539062
614494,Blackburn,2023-04-14,2023-04-15,1516.74865723
614495,Blackburn,2023-04-16,2023-04-18,1514.60546875
614496,Blackburn,2023-04-19,2023-04-19,1512.64697266
614497,Blackburn,2023-04-20,2023-04-20,1512.99377441
614498,Blackburn,2023-04-21,2023-04-22,1507.42480469
614499,Blackburn,2023-04-23,2023-04-25,1508.69775391
614500,Blackburn,2023-04-26,2023-05-01,1504.29675293
614501,Blackburn,2023-05-02,2023-05-08,1505.85705566
614502,Blackburn,2023-05-09,2023-05-09,1516.28771973
614503,Blackburn,2023-05-10,2023-05-11,1516.41320801
614504,Blackburn,2023-05-12,2023-05-17,1517.09765625
614505,Blackburn,2023-05-18,2023-05-18,1519.70336914
614506,Blackburn,2023-05-19,2023-06-07,1521.73522949
614507,Blackburn,2023-06-08,2023-06-10,1524.12768555
614508,Blackburn,2023-06-11,2023-08-05,1525.26293945
614509,Blackburn,2023-08-06,2023-08-27,1525.26293945
614510,Blackburn,2023-08-28,2023-12-31,1525.26293945
615780,Barcelona B,2013-12-22,2014-01-05,1505.84619141
615781,Barcelona B,2014-01-06,2014-01-12,1508.77026367
615782,Barcelona B,2014-01-13,2014-01-19,1524.05554199
615783,Barcelona B,2014-01-20,2014-01-25,1521.15222168
615784,Barcelona B,2014-01-26,2014-02-02,1514.6763916
615785,Barcelona B,2014-02-03,2014-02-09,1531.53955078
615786,Barcelona B,2014-02-10,2014-02-15,1539.10913086
615787,Barcelona B,2014-02-16,2014-02-18,1530.13928223
615788,Barcelona B,2014-02-19,2014-02-19,1533.04211426
615789,Barcelona B,2014-02-20,2014-02-20,1534.03039551
615790,Barcelona B,2014-02-21,2014-02-22,1535.79077148
615791,Barcelona B,2014-02-23,2014-02-26,1526.39257812
615792,Barcelona B,2014-02-27,2014-02-27,1527.95837402
615793,Barcelona B,2014-02-28,2014-03-01,1534.71069336
615794,Barcelona B,2014-03-02,2014-03-09,1545.76281738
615795,Barcelona B,2014-03-10,2014-03-11,1551.71252441
615796,Barcelona B,2014-03-12,2014-03-12,1553.05554199
615797,Barcelona B,2014-03-13,2014-03-13,1553.92749023
615798,Barcelona B,2014-03-14,2014-03-15,1555.25561523
615799,Barcelona B,2014-03-16,2014-03-18,1559.68444824
615800,Barcelona B,2014-03-19,2014-03-20,1559.72229004
615801,Barcelona B,2014-03-21,2014-03-22,1559.81152344
615802,Barcelona B,2014-03-23,2014-03-29,1564.51416016
615803,Barcelona B,2014-03-30,2014-04-02,1567.47387695
615804,Barcelona B,2014-04-03,2014-04-03,1569.46838379
615805,Barcelona B,2014-04-04,2014-04-06,1562.42712402
615806,Barcelona B,2014-04-07,2014-04-08,1573.1829834
615807,Barcelona B,2014-04-09,2014-04-10,1572.39355469
615808,Barcelona B,2014-04-11,2014-04-13,1587.68920898
615809,Barcelona B,2014-04-14,2014-04-19,1602.16967773
615810,Barcelona B,2014-04-20,2014-04-22,1606.95751953
615811,Barcelona B,2014-04-23,2014-04-23,1606.4708252
615812,Barcelona B,2014-04-24,2014-04-26,1607.96362305
615813,Barcelona B,2014-04-27,2014-04-29,1621.24682617
615814,Barcelona B,2014-04-30,2014-04-30,1626.47521973
615815,Barcelona B,2014-05-01,2014-05-03,1630.76416016
615816,Barcelona B,2014-05-04,2014-05-10,1619.34631348
615817,Barcelona B,2014-05-11,2014-05-14,1611.2019043
615818,Barcelona B,2014-05-15,2014-05-17,1611.42700195
615819,Barcelona B,2014-05-18,2014-05-24,1622.98791504
615820,Barcelona B,2014-05-25,2014-05-31,1616.35083008
615821,Barcelona B,2014-06-01,2014-06-07,1622.18762207
615822,Barcelona B,2014-06-08,2014-07-31,1629.46313477
615823,Barcelona B,2014-08-01,2014-08-07,1629.71887207
615824,Barcelona B,2014-08-08,2014-08-14,1629.76062012
615825,Barcelona B,2014-08-15,2014-08-17,1629.76062012
615826,Barcelona B,2014-08-18,2014-08-19,1629.76062012
615827,Barcelona B,2014-08-20,2014-08-21,1630.21899414
615828,Barcelona B,2014-08-22,2014-08-23,1631.03320312
